Date,Time,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_State_Code,Vehicle_Plate_Number.2,Fraud_indicator,Fraud in Amount
4/19/2023,20:43:00,Sedan,FTG-107-RFD-543,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",92,TN,89OP0123,Not Fraud,0
05-05-2023,12:09:00,SUV,FTG-108-TGB-211,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",51,TN,90QR4567,Not Fraud,0
5/24/2023,03:34:00,Bus ,FTG-101-BVC-987,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",76,TN,01ST8901,Fraud,240
06-08-2023,18:59:00,Car,FTG-102-XCV-654,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",60,TN,12UV3456,Not Fraud,0
07-12-2023,01:49:00,Truck,FTG-108-POU-098,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",67,TN,34YZ0123,Not Fraud,0
7/31/2023,17:14:00,Van,FTG-108-ZXC-765,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",94,TN,45AB4567,Not Fraud,0
8/15/2023,08:40:00,Sedan,FTG-108-PLM-432,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",46,TN,56CD8901,Not Fraud,0
09-03-2023,00:05:00,SUV,FTG-108-HGT-111,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",81,TN,67EF2345,Not Fraud,0
9/18/2023,15:30:00,Bus ,FTG-108-WSX-876,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",63,TN,78GH6789,Fraud,190
10-07-2023,06:55:00,Car,FTG-109-QAZ-543,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",87,TN,89IJ0123,Not Fraud,0
11-10-2023,13:45:00,Truck,FTG-109-YUI-987,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",74,TN,01MN8901,Not Fraud,0
11/25/2023,05:11:00,Van,FTG-109-BVC-654,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",58,TN,12OP3456,Not Fraud,0
12/14/2023,20:36:00,Sedan,FTG-104-DEF-110,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",83,TN,23QR6789,Not Fraud,0
12/30/2023,12:01:00,SUV,FTG-104-KJH-098,B-102,Express,Large,150,120,"12.84197701525119, 77.67547528176169",71,TN,34ST0123,Fraud,30
01-06-2023,03:26:00,Bus ,FTG-105-EDC-765,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",98,TN,45UV4567,Not Fraud,0
1/23/2023,18:51:00,Car,FTG-106-LMK-432,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",48,TN,56WX8901,Not Fraud,0
2/27/2023,01:42:00,Truck,FTG-108-VFR-876,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",66,TN,78AB6789,Not Fraud,0
3/16/2023,17:07:00,Van,FTG-109-WSX-543,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",93,TN,89CD0123,Not Fraud,0
3/31/2023,08:32:00,Sedan,FTG-100-QAZ-210,A-101,Express,Medium,120,60,"12.84197701525119, 77.67547528176169",54,TN,90EF4567,Fraud,60
4/19/2023,00:57:00,SUV,FTG-111-XYZ-989,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",80,TN,01GH8901,Not Fraud,0
05-04-2023,16:22:00,Bus ,FTG-112-ABC-654,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,TN,12IJ3456,Not Fraud,0
5/23/2023,07:47:00,Car,FTG-113-PQR-321,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",89,TN,23KL6789,Not Fraud,0
6/27/2023,14:38:00,Truck,FTG-115-LMN-765,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,TN,45OP4567,Not Fraud,0
07-12-2023,06:03:00,Van,FTG-116-GHI-454,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",70,TN,56QR8901,Not Fraud,0
7/31/2023,21:28:00,Sedan,FTG-117-JKL-109,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",92,TN,67ST2345,Not Fraud,0
8/15/2023,12:53:00,SUV,FTG-118-UVW-876,B-102,Express,Large,150,90,"12.84197701525119, 77.67547528176169",49,TN,78UV6789,Fraud,60
09-03-2023,04:18:00,Bus ,FTG-119-RST-543,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,TN,89WX0123,Not Fraud,0
9/18/2023,19:44:00,Car,FTG-110-MVO-210,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",67,TN,90YZ4567,Not Fraud,0
10/22/2023,02:34:00,Truck,FTG-112-ZXC-654,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",56,TN,12BC3456,Fraud,190
11-10-2023,18:00:00,Van,FTG-113-POI-121,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",83,TN,23DE6789,Not Fraud,0
11/26/2023,09:25:00,Sedan,FTG-114-KVH-098,A-101,Express,Medium,120,90,"12.84197701525119, 77.67547528176169",68,TN,34FG0123,Fraud,30
12/15/2023,00:50:00,SUV,FTG-115-DQV-765,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",96,TN,45HI4567,Not Fraud,0
12/30/2023,16:16:00,Bus ,FTG-116-NBH-132,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",47,TN,56JK8901,Not Fraud,0
01-06-2023,07:41:00,Car,FTG-117-LWI-109,A-101,Regular,Small,100,80,"12.84197701525119, 77.67547528176169",82,TN,67LM2345,Fraud,20
02-08-2023,14:31:00,Truck,FTG-119-FRD-543,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,TN,89PQ0123,Not Fraud,0
2/27/2023,05:56:00,Van,FTG-120-TYU-110,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",50,TN,90RS4567,Not Fraud,0
3/16/2023,21:21:00,Sedan,FTG-121-BXC-987,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",76,TN,01TU8901,Not Fraud,0
3/31/2023,12:47:00,SUV,FTG-122-XXW-654,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",65,TN,12VW3456,Not Fraud,0
4/19/2023,04:12:00,Bus ,FTG-112-IXC-654,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",90,TN,23XY6789,Not Fraud,0
05-04-2023,19:37:00,Car,FTG-124-CDE-098,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",53,TN,34ZA0123,Not Fraud,0
06-08-2023,02:27:00,Truck,FTG-126-PLM-172,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,TN,56DE8901,Not Fraud,0
6/27/2023,17:52:00,Van,FTG-127-HGT-119,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",97,TN,67FG2345,Not Fraud,0
07-12-2023,09:18:00,Sedan,FTG-128-WIX-876,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",44,TN,78HI6789,Not Fraud,0
7/31/2023,00:43:00,SUV,FTG-129-QPZ-543,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",81,TN,89JK0123,Not Fraud,0
8/15/2023,16:08:00,Bus ,FTG-130-LPO-270,C-103,Express,Large,340,100,"12.84197701525119, 77.67547528176169",64,TN,90LM4567,Fraud,240
09-03-2023,07:33:00,Car,FTG-111-ZAS-987,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,TN,01NO8901,Not Fraud,0
10-08-2023,14:23:00,Truck,FTG-113-JOP-321,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,TN,23RS6789,Not Fraud,0
10/23/2023,05:49:00,Van,FTG-114-RFV-098,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",71,TN,34TU0123,Not Fraud,0
11-11-2023,21:14:00,Sedan,FTG-135-EPC-765,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",99,TN,45VW4567,Not Fraud,0
11/27/2023,12:39:00,SUV,FTG-136-OEM-432,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",46,TN,56XY8901,Not Fraud,0
12/16/2023,04:04:00,Bus ,FTG-119-UTY-543,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,TN,67ZA2345,Not Fraud,0
12/31/2023,19:29:00,Car,FTG-138-LEJ-876,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",67,TN,78BC6789,Not Fraud,0
1/24/2023,02:20:00,Truck,FTG-110-POU-210,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,TN,90FG4567,Not Fraud,0
02-08-2023,17:45:00,Van,FTG-111-ZXC-987,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",88,TN,01HI8901,Not Fraud,0
2/27/2023,09:10:00,Sedan,FTG-112-VBN-654,A-101,Express,Medium,120,90,"12.84197701525119, 77.67547528176169",63,TN,12JK3456,Fraud,30
3/14/2023,00:35:00,SUV,FTG-423-NGK-321,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",91,TN,23LM6789,Not Fraud,0
3/29/2023,16:00:00,Bus ,FTG-472-QGZ-654,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",55,TN,34NO0123,Not Fraud,0
4/17/2023,07:25:00,Car,FTG-601-XYZ-997,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",81,TN,45PQ4567,Not Fraud,0
5/22/2023,14:16:00,Truck,FTG-699-WSX-533,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",83,TN,67TU2345,Fraud,190
06-06-2023,05:41:00,Van,FTG-876-CDE-132,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",66,TN,78VW6789,Not Fraud,0
6/25/2023,21:06:00,Sedan,FTG-883-LKJ-321,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",91,TN,89XY0123,Not Fraud,0
07-11-2023,12:31:00,SUV,FTG-890-RFD-219,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",49,TN,90ZA4567,Fraud,20
7/30/2023,03:56:00,Bus ,FTG-897-PLN-119,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,TN,01BC8901,Not Fraud,0
8/14/2023,19:22:00,Car,FTG-100-DEF-098,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",59,TN,12DE3456,Not Fraud,0
9/17/2023,02:12:00,Truck,FTG-018-UYT-076,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",68,TN,34HI0123,Not Fraud,0
10-06-2023,17:37:00,Van,FTG-125-VBN-065,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",93,TN,45JK4567,Fraud,30
10/21/2023,09:02:00,Sedan,FTG-132-IXC-667,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",72,TN,56LM8901,Not Fraud,0
11-09-2023,00:27:00,SUV,FTG-515-DCV-765,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",90,TN,67NO2345,Not Fraud,0
11/24/2023,15:53:00,Bus ,FTG-522-XSW-654,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",53,TN,78PQ6789,Not Fraud,0
12/13/2023,07:18:00,Car,FTG-529-QAZ-543,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",80,TN,89RS0123,Not Fraud,0
1/14/2023,14:08:00,Truck,FTG-543-QGE-321,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",96,TN,01VW8901,Fraud,240
1/29/2023,05:33:00,Van,FTG-550-HGT-210,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",45,TN,12XY3456,Not Fraud,0
2/17/2023,21:58:00,Sedan,FTG-543-QWE-321,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",79,TN,23ZA6789,Not Fraud,0
03-05-2023,13:24:00,SUV,FTG-557-PLN-109,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",62,TN,34BC0123,Not Fraud,0
3/20/2023,04:49:00,Bus ,FTG-564-OKM-098,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,TN,45DE4567,Not Fraud,0
04-08-2023,20:14:00,Car,FTG-571-WSX-987,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,TN,56FG8901,Not Fraud,0
5/13/2023,03:04:00,Truck,FTG-585-GXC-765,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",70,TN,78JK5678,Not Fraud,0
5/28/2023,18:29:00,Van,FTG-585-ZXC-765,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",93,TN,89LM9012,Not Fraud,0
6/16/2023,09:55:00,Sedan,FTG-592-BVC-654,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",58,TN,90NO3456,Fraud,20
07-01-2023,01:20:00,SUV,FTG-599-WSX-543,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",84,TN,01PQ6789,Not Fraud,0
7/20/2023,16:45:00,Bus ,FTG-702-ABC-654,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",69,GA,23CD6789,Fraud,220
08-04-2023,08:10:00,Car,FTG-709-RST-534,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,GA,34EF0123,Not Fraud,0
09-08-2023,15:00:00,Truck,FTG-723-NMK-321,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,GA,56IJ8901,Not Fraud,0
9/27/2023,06:26:00,Van,FTG-730-LPO-210,B-102,Express,Medium,130,90,"12.84197701525119, 77.67547528176169",61,GA,67KL2345,Fraud,40
10-12-2023,21:51:00,Sedan,FTG-737-NJI-109,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,GA,78MN6789,Not Fraud,0
10/31/2023,13:16:00,SUV,FTG-744-MKH-098,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",54,GA,89OP0123,Not Fraud,0
11/15/2023,04:41:00,Bus ,FTG-751-YUI-987,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,GA,90QR4567,Not Fraud,0
12-04-2023,20:06:00,Car,FTG-758-VFR-876,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",65,GA,01ST8901,Not Fraud,0
01-07-2023,02:57:00,Truck,FTG-772-QAZ-654,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",51,GA,23WX6789,Fraud,220
1/24/2023,18:22:00,Van,FTG-779-RFD-543,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",76,GA,34YZ0123,Not Fraud,0
02-08-2023,09:47:00,Sedan,FTG-786-PLM-432,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",60,GA,45AB4567,Not Fraud,0
2/27/2023,01:12:00,SUV,FTG-793-NBH-367,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,GA,56CD8901,Not Fraud,0
3/14/2023,16:37:00,Bus ,FTG-800-QAZ-210,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",67,GA,67EF2345,Not Fraud,0
3/29/2023,08:02:00,Car,FTG-807-JKL-109,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",94,GA,78GH6789,Not Fraud,0
05-03-2023,14:53:00,Truck,FTG-821-BVC-887,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",81,GA,90KL4567,Not Fraud,0
5/22/2023,06:18:00,Van,FTG-828-WSX-820,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",63,GA,01MN8901,Not Fraud,0
06-06-2023,21:43:00,Sedan,FTG-836-OKM-432,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",87,GA,12OP3456,Not Fraud,0
6/26/2023,13:08:00,SUV,FTG-843-QWE-321,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",52,GA,23QR6789,Fraud,20
07-11-2023,04:33:00,Bus ,FTG-850-HGT-210,C-103,Regular,Large,340,90,"12.84197701525119, 77.67547528176169",74,GA,34ST0123,Fraud,250
7/30/2023,20:59:00,Car,FTG-857-PLN-109,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",58,GA,45UV4567,Not Fraud,0
09-03-2023,03:49:00,Truck,FTG-871-WSX-987,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",71,GA,67YZ2345,Not Fraud,0
9/18/2023,19:14:00,Van,FTG-878-NJH-876,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",98,GA,78AB6789,Not Fraud,0
10-07-2023,10:39:00,Sedan,FTG-885-ZXC-757,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",48,GA,89CD0123,Not Fraud,0
10/22/2023,02:04:00,SUV,FTG-892-BVC-654,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,GA,90EF4567,Not Fraud,0
11-10-2023,17:30:00,Bus ,FTG-899-WSX-543,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",66,GA,01GH8901,Not Fraud,0
11/25/2023,08:55:00,Car,FTG-906-GHI-432,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,GA,12IJ3456,Not Fraud,0
12/29/2023,15:45:00,Truck,FTG-920-TYU-210,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",80,GA,34MN0123,Not Fraud,0
01-05-2023,07:10:00,Van,FTG-927-HGT-109,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",62,GA,45OP4567,Not Fraud,0
1/22/2023,22:35:00,Sedan,FTG-934-RFV-098,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,GA,56QR8901,Not Fraud,0
02-10-2023,14:01:00,SUV,FTG-941-ZXC-989,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",45,GA,67ST2345,Not Fraud,0
2/25/2023,05:26:00,Bus ,FTG-948-JKL-876,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,GA,78UV6789,Not Fraud,0
3/15/2023,20:51:00,Car,FTG-955-EDC-765,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",70,GA,89WX0123,Fraud,20
4/19/2023,03:41:00,Truck,FTG-969-NBH-543,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,GA,01AB8901,Not Fraud,0
05-04-2023,19:06:00,Van,FTG-976-CDE-431,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",78,GA,12BC3456,Not Fraud,0
5/24/2023,10:32:00,Sedan,FTG-983-LKJ-321,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,GA,23DE6789,Not Fraud,0
06-08-2023,01:57:00,SUV,FTG-990-RFD-210,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",95,GA,34FG0123,Not Fraud,0
6/27/2023,17:22:00,Bus ,FTG-997-PLN-110,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",56,GA,45HI4567,Not Fraud,0
07-12-2023,08:47:00,Car,FTG-004-DEF-098,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",83,GA,56JK8901,Not Fraud,0
8/15/2023,15:37:00,Truck,FTG-018-UYT-876,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",96,GA,78NO6789,Fraud,190
09-03-2023,07:03:00,Van,FTG-025-VBN-765,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",47,GA,89PQ0123,Not Fraud,0
9/18/2023,22:28:00,Sedan,FTG-032-IXC-654,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",82,GA,90RS4567,Fraud,20
10-08-2023,13:53:00,SUV,FTG-039-UTY-543,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",59,GA,01TU8901,Not Fraud,0
10/23/2023,05:18:00,Bus ,FTG-046-POI-432,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,GA,12VW3456,Not Fraud,0
11-11-2023,20:43:00,Car,FTG-053-NBH-321,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,GA,23XY6789,Not Fraud,0
12/16/2023,03:34:00,Truck,FTG-060-QAZ-217,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",65,GA,45BC4567,Not Fraud,0
12/31/2023,19:59:00,Van,FTG-054-KJH-102,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",90,GA,56DE8901,Not Fraud,0
01-07-2023,11:24:00,Sedan,FTG-044-MKH-099,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",53,GA,67FG2345,Not Fraud,0
1/24/2023,02:49:00,SUV,FTG-040-POU-211,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",79,GA,78HI6789,Not Fraud,0
02-08-2023,18:14:00,Bus ,FTG-040-POU-218,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,GA,89JK0123,Not Fraud,0
2/27/2023,09:39:00,Car,FTG-125-VBN-769,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,GA,90LM4567,Not Fraud,0
3/29/2023,16:30:00,Truck,FTG-133-CED-102,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",81,GA,12PQ3456,Fraud,240
4/17/2023,07:55:00,Van,FTG-112-LPO-203,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",64,GA,23RS6789,Not Fraud,0
05-02-2023,23:20:00,Sedan,FTG-106-NJH-651,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",93,GA,34TU0123,Not Fraud,0
5/22/2023,14:45:00,SUV,FTG-109-NBH-542,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,GA,45VW4567,Not Fraud,0
06-06-2023,06:10:00,Bus ,FTG-107-CDE-432,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,GA,56XY8901,Not Fraud,0
6/25/2023,21:36:00,Car,FTG-108-LKJ-321,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",71,GA,67ZB2345,Fraud,20
7/30/2023,04:26:00,Truck,FTG-107-PLN-109,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",46,GA,89DE0123,Not Fraud,0
8/14/2023,19:51:00,Van,FTG-111-QWE-987,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",82,GA,90FG4567,Not Fraud,0
09-02-2023,11:16:00,Sedan,FTG-118-UYT-872,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,GA,01HI8901,Not Fraud,0
9/17/2023,02:41:00,SUV,FTG-125-VBN-765,B-102,Regular,Large,150,120,"12.84197701525119, 77.67547528176169",94,GA,12JK3456,Fraud,30
10-06-2023,18:07:00,Bus ,FTG-100-GHJ-008,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,GA,23LM6789,Not Fraud,0
10/21/2023,09:32:00,Car,FTG-100-GHJ-009,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",88,GA,34NO0123,Not Fraud,0
11/24/2023,16:22:00,Truck,FTG-100-GHJ-011,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",91,GA,56RS8901,Not Fraud,0
12/13/2023,07:47:00,Van,FTG-100-GHJ-012,B-102,Express,Medium,130,100,"12.84197701525119, 77.67547528176169",55,GA,67TU2345,Fraud,30
12/28/2023,23:12:00,Sedan,FTG-102-GKL-253,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",81,GA,78VW6789,Not Fraud,0
1/15/2023,14:38:00,SUV,FTG-102-GKL-254,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,GA,89XY0123,Not Fraud,0
1/30/2023,06:03:00,Bus ,FTG-102-GKL-255,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",84,GA,90ZB4567,Not Fraud,0
2/18/2023,21:28:00,Car,FTG-102-GKL-256,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",66,GA,01BC8901,Not Fraud,0
3/21/2023,04:18:00,Truck,FTG-102-GKL-258,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,GA,23FG6789,Not Fraud,0
04-09-2023,19:43:00,Van,FTG-102-GKL-259,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",77,GA,34HI0123,Fraud,30
4/25/2023,11:09:00,Sedan,FTG-102-GKL-260,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",59,GA,45JK4567,Fraud,20
5/14/2023,02:34:00,SUV,FTG-938-AWX-923,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",88,GA,56LM8901,Not Fraud,0
5/29/2023,17:59:00,Bus ,FTG-938-AWX-924,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",68,GA,67NO2345,Fraud,190
6/17/2023,09:24:00,Car,FTG-938-AWX-925,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,GA,78PQ6789,Not Fraud,0
7/21/2023,16:14:00,Truck,FTG-938-AWX-927,C-103,Regular,Large,340,120,"12.84197701525119, 77.67547528176169",90,GA,90TU4567,Fraud,220
08-05-2023,07:40:00,Van,FTG-938-AWX-928,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",53,GA,01VW8901,Not Fraud,0
8/24/2023,23:05:00,Sedan,FTG-938-AWX-929,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",80,GA,12XY3456,Fraud,20
09-09-2023,14:30:00,SUV,FTG-938-AWX-930,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",67,GA,23ZB6789,Not Fraud,0
9/28/2023,05:55:00,Bus ,FTG-938-AWX-931,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",96,GA,34BC0123,Not Fraud,0
10/13/2023,21:20:00,Car,FTG-456-YUI-968,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",45,GA,45DE4567,Fraud,20
11/16/2023,04:11:00,Truck,FTG-456-YUI-970,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,GA,67HI1234,Not Fraud,0
12-05-2023,19:36:00,Van,FTG-456-YUI-971,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",86,GA,78JK5678,Fraud,30
12/21/2023,11:01:00,Sedan,FTG-456-YUI-920,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",50,GA,89LM9012,Not Fraud,0
